,target_phishYN,prediction,rounded,acc_phish,acc_file
19133,0,0,0,0.910837438,0.835447727
19145,0,9.33E-32,0,0.910837438,0.835447727
19155,0,0,0,0.910837438,0.835447727
19165,0,3.48E-30,0,0.910837438,0.835447727
19184,0,0,0,0.910837438,0.835447727
19204,0,0,0,0.910837438,0.835447727
19209,0,0.068431936,0,0.910837438,0.835447727
19214,0,0.18249653,0,0.910837438,0.835447727
19224,0,0.14463039,0,0.910837438,0.835447727
19233,0,0.1370873,0,0.910837438,0.835447727
19272,0,0.046255708,0,0.910837438,0.835447727
19280,0,0,0,0.910837438,0.835447727
19287,0,0.09559831,0,0.910837438,0.835447727
19289,0,0.060844436,0,0.910837438,0.835447727
19293,1,0.5235574,1,0.910837438,0.835447727
19305,1,0.50830764,1,0.910837438,0.835447727
19309,0,0.039342154,0,0.910837438,0.835447727
19329,1,0.51878947,1,0.910837438,0.835447727
19335,0,0,0,0.910837438,0.835447727
19338,1,0.2520676,0,0.910837438,0.835447727
19358,0,0,0,0.910837438,0.835447727
19366,0,6.01E-15,0,0.910837438,0.835447727
19374,0,0,0,0.910837438,0.835447727
19378,0,0.3834623,1,0.910837438,0.835447727
19415,0,9.52E-38,0,0.910837438,0.835447727
19417,0,0.29925188,0,0.910837438,0.835447727
19452,1,0.55730265,1,0.910837438,0.835447727
19465,0,0.28071204,0,0.910837438,0.835447727
19468,0,0.008067206,0,0.910837438,0.835447727
19477,1,0.46909487,1,0.910837438,0.835447727
19482,1,0.47409043,1,0.910837438,0.835447727
19484,0,0.013818251,0,0.910837438,0.835447727
19513,0,0.000424583,0,0.910837438,0.835447727
19525,1,0.57128036,1,0.910837438,0.835447727
19593,0,0,0,0.910837438,0.835447727
19596,0,0.45901102,1,0.910837438,0.835447727
19615,0,0.041869126,0,0.910837438,0.835447727
19638,1,0.50328946,1,0.910837438,0.835447727
19683,0,0,0,0.910837438,0.835447727
19694,0,0.05814915,0,0.910837438,0.835447727
19702,0,0.011564836,0,0.910837438,0.835447727
19704,0,0,0,0.910837438,0.835447727
19706,0,0.000165647,0,0.910837438,0.835447727
19720,0,0,0,0.910837438,0.835447727
19737,0,0.11135446,0,0.910837438,0.835447727
19745,0,0.037567727,0,0.910837438,0.835447727
19760,0,0.000306252,0,0.910837438,0.835447727
19763,0,0.024225945,0,0.910837438,0.835447727
19770,1,0.51069117,1,0.910837438,0.835447727
19772,1,0.48117402,1,0.910837438,0.835447727
19804,1,0.50842065,1,0.910837438,0.835447727
19807,1,0.5055967,1,0.910837438,0.835447727
19820,1,0.50691617,1,0.910837438,0.835447727
19833,1,0.5073507,1,0.910837438,0.835447727
19838,1,0.50661004,1,0.910837438,0.835447727
19843,1,0.5099283,1,0.910837438,0.835447727
19856,1,0.496163,1,0.910837438,0.835447727
19868,1,0.50988096,1,0.910837438,0.835447727
19870,1,0.5099588,1,0.910837438,0.835447727
19871,1,0.50881135,1,0.910837438,0.835447727
19875,1,0.1381301,0,0.910837438,0.835447727
19894,1,0.43666542,1,0.910837438,0.835447727
19914,1,0.42436007,1,0.910837438,0.835447727
19921,1,0.30914325,1,0.910837438,0.835447727
19932,0,0.47164595,1,0.910837438,0.835447727
19933,0,0,0,0.910837438,0.835447727
19975,0,0.000469784,0,0.910837438,0.835447727
19982,0,0.40526274,1,0.910837438,0.835447727
19987,0,0.46249217,1,0.910837438,0.835447727
19999,0,0.49348933,1,0.910837438,0.835447727
20010,0,0.008950512,0,0.910837438,0.835447727
20012,0,0.55730265,1,0.910837438,0.835447727
20013,0,3.37E-05,0,0.910837438,0.835447727
20019,0,0.060073283,0,0.910837438,0.835447727
20029,0,7.00E-15,0,0.910837438,0.835447727
20058,1,0.5088231,1,0.910837438,0.835447727
20067,1,0.443125,1,0.910837438,0.835447727
20070,1,0.3425135,1,0.910837438,0.835447727
20084,1,0.50747657,1,0.910837438,0.835447727
20087,1,0.50826097,1,0.910837438,0.835447727
20090,1,0.50721705,1,0.910837438,0.835447727
20092,1,0.5089974,1,0.910837438,0.835447727
20099,1,0.32159474,1,0.910837438,0.835447727
20119,1,0.50732046,1,0.910837438,0.835447727
20125,1,0.5096236,1,0.910837438,0.835447727
20141,1,0.28017074,0,0.910837438,0.835447727
20144,1,0.5088198,1,0.910837438,0.835447727
20154,0,0.00687916,0,0.910837438,0.835447727
20157,0,0.31754833,1,0.910837438,0.835447727
20171,1,0.56075823,1,0.910837438,0.835447727
20177,1,0.32925373,1,0.910837438,0.835447727
20183,1,0.44867635,1,0.910837438,0.835447727
20186,0,0.043467492,0,0.910837438,0.835447727
20193,1,0.54977816,1,0.910837438,0.835447727
20217,0,0,0,0.910837438,0.835447727
20229,0,0.016002508,0,0.910837438,0.835447727
20230,0,4.95E-16,0,0.910837438,0.835447727
20234,0,0.000348047,0,0.910837438,0.835447727
20238,0,0.5625495,1,0.910837438,0.835447727
20244,0,3.49E-35,0,0.910837438,0.835447727
20262,1,0.50885314,1,0.910837438,0.835447727
20264,0,0,0,0.910837438,0.835447727
20273,0,0.15802105,0,0.910837438,0.835447727
20279,0,0.004009941,0,0.910837438,0.835447727
20289,0,0.000234817,0,0.910837438,0.835447727
20305,0,0,0,0.910837438,0.835447727
20309,0,0,0,0.910837438,0.835447727
20310,0,0,0,0.910837438,0.835447727
20314,0,0,0,0.910837438,0.835447727
20316,0,0,0,0.910837438,0.835447727
20330,0,5.49E-37,0,0.910837438,0.835447727
20338,1,0.4837414,1,0.910837438,0.835447727
20349,0,0,0,0.910837438,0.835447727
20363,0,0.016554412,0,0.910837438,0.835447727
20394,0,0.08955637,0,0.910837438,0.835447727
20395,0,0.35430443,1,0.910837438,0.835447727
20397,0,0.55730265,1,0.910837438,0.835447727
20402,0,0.108543135,0,0.910837438,0.835447727
20403,0,0.1329468,0,0.910837438,0.835447727
20404,0,0.16774161,0,0.910837438,0.835447727
20442,0,0.25722253,0,0.910837438,0.835447727
20450,1,0.48460683,1,0.910837438,0.835447727
20456,0,9.84E-05,0,0.910837438,0.835447727
20464,0,0,0,0.910837438,0.835447727
20484,0,0,0,0.910837438,0.835447727
20494,0,0.008343082,0,0.910837438,0.835447727
20496,0,0.0468891,0,0.910837438,0.835447727
20498,0,0.20262644,0,0.910837438,0.835447727
20515,0,0.13837023,0,0.910837438,0.835447727
20529,0,0.34311923,1,0.910837438,0.835447727
20530,0,0.1411621,0,0.910837438,0.835447727
20536,0,0.46365938,1,0.910837438,0.835447727
20540,0,0.006751743,0,0.910837438,0.835447727
20542,0,0.25921494,0,0.910837438,0.835447727
20555,0,0.5073324,1,0.910837438,0.835447727
20557,0,0.018792206,0,0.910837438,0.835447727
20580,0,0.000334368,0,0.910837438,0.835447727
20613,0,0,0,0.910837438,0.835447727
20622,0,0,0,0.910837438,0.835447727
20635,0,1.73E-31,0,0.910837438,0.835447727
20636,0,7.91E-32,0,0.910837438,0.835447727
20640,1,0.2524448,0,0.910837438,0.835447727
20648,0,0,0,0.910837438,0.835447727
20650,1,0.48854855,1,0.910837438,0.835447727
20670,0,0.41885096,1,0.910837438,0.835447727
20674,0,0.035694115,0,0.910837438,0.835447727
20704,0,0.035358183,0,0.910837438,0.835447727
20713,0,0,0,0.910837438,0.835447727
20722,0,0.49515355,1,0.910837438,0.835447727
20726,0,0.1278097,0,0.910837438,0.835447727
20733,0,0,0,0.910837438,0.835447727
20737,0,0.03885064,0,0.910837438,0.835447727
20738,0,0,0,0.910837438,0.835447727
20760,0,0.31339797,1,0.910837438,0.835447727
20798,0,6.42E-38,0,0.910837438,0.835447727
20823,0,0.38066587,1,0.910837438,0.835447727
20826,0,0.002925979,0,0.910837438,0.835447727
20838,0,4.45E-12,0,0.910837438,0.835447727
20852,0,0.001284153,0,0.910837438,0.835447727
20872,0,6.73E-33,0,0.910837438,0.835447727
20875,0,0.003808881,0,0.910837438,0.835447727
20884,0,0,0,0.910837438,0.835447727
20890,0,0,0,0.910837438,0.835447727
20891,0,0,0,0.910837438,0.835447727
20894,0,0.08500094,0,0.910837438,0.835447727
20903,0,0.0010324,0,0.910837438,0.835447727
20915,0,2.91E-19,0,0.910837438,0.835447727
20924,0,0.058128413,0,0.910837438,0.835447727
20938,0,0,0,0.910837438,0.835447727
20941,0,0.06017168,0,0.910837438,0.835447727
20951,0,0.000353985,0,0.910837438,0.835447727
20954,0,0.29029748,0,0.910837438,0.835447727
20955,0,0.000199928,0,0.910837438,0.835447727
20960,0,0.03682765,0,0.910837438,0.835447727
20981,0,0.14792386,0,0.910837438,0.835447727
20986,0,0.012334689,0,0.910837438,0.835447727
20994,0,0,0,0.910837438,0.835447727
21002,0,0,0,0.910837438,0.835447727
21005,0,0,0,0.910837438,0.835447727
21006,0,2.91E-19,0,0.910837438,0.835447727
21026,0,0.5110708,1,0.910837438,0.835447727
21039,1,0.000103395,0,0.910837438,0.835447727
21040,0,0,0,0.910837438,0.835447727
21044,0,0.4625115,1,0.910837438,0.835447727
21062,0,0,0,0.910837438,0.835447727
21066,0,0,0,0.910837438,0.835447727
21082,0,0,0,0.910837438,0.835447727
21100,0,0,0,0.910837438,0.835447727
21119,0,0,0,0.910837438,0.835447727
21123,0,0,0,0.910837438,0.835447727
21135,0,0,0,0.910837438,0.835447727
21137,0,0,0,0.910837438,0.835447727
21138,0,0,0,0.910837438,0.835447727
21152,0,0,0,0.910837438,0.835447727
21181,0,0.011864084,0,0.910837438,0.835447727
21205,0,0.061627623,0,0.910837438,0.835447727
21220,0,0.0301599,0,0.910837438,0.835447727
21227,1,0.47378373,1,0.910837438,0.835447727
21239,0,0.56323785,1,0.910837438,0.835447727
21247,0,0.06397924,0,0.910837438,0.835447727
21255,0,0.3661188,1,0.910837438,0.835447727
21264,0,0.49409032,1,0.910837438,0.835447727
21284,0,0.006398486,0,0.910837438,0.835447727
21285,0,0.03000216,0,0.910837438,0.835447727
21297,0,0.50697964,1,0.910837438,0.835447727
21313,0,0.026185593,0,0.910837438,0.835447727
21318,0,0.4835093,1,0.910837438,0.835447727
21321,0,0.2053162,0,0.910837438,0.835447727
21326,0,0.4331389,1,0.910837438,0.835447727
21338,0,0.26707903,0,0.910837438,0.835447727
21339,0,0.25900087,0,0.910837438,0.835447727
21342,0,0.5032837,1,0.910837438,0.835447727
21359,0,0.017339854,0,0.910837438,0.835447727
21371,0,0.3526985,1,0.910837438,0.835447727
21379,0,6.40E-07,0,0.910837438,0.835447727
21385,0,0,0,0.910837438,0.835447727
21387,0,0.2183588,0,0.910837438,0.835447727
21389,0,0.55730265,1,0.910837438,0.835447727
21394,0,0.5195992,1,0.910837438,0.835447727
21418,1,0.36058673,1,0.910837438,0.835447727
21422,0,0.50858927,1,0.910837438,0.835447727
21428,0,0,0,0.910837438,0.835447727
21430,0,0,0,0.910837438,0.835447727
21436,0,0.40142164,1,0.910837438,0.835447727
21446,0,0.48121735,1,0.910837438,0.835447727
21447,0,0.40129375,1,0.910837438,0.835447727
21469,0,0.038221214,0,0.910837438,0.835447727
21486,1,0.36396074,1,0.910837438,0.835447727
21510,0,0.005075067,0,0.910837438,0.835447727
21520,0,0.022805765,0,0.910837438,0.835447727
21525,0,0.050175138,0,0.910837438,0.835447727
21539,0,8.15E-24,0,0.910837438,0.835447727
21546,0,0,0,0.910837438,0.835447727
21549,0,2.21E-26,0,0.910837438,0.835447727
21555,0,3.93E-11,0,0.910837438,0.835447727
21562,0,0.063815095,0,0.910837438,0.835447727
21579,0,0.46453312,1,0.910837438,0.835447727
21587,0,5.95E-05,0,0.910837438,0.835447727
21594,0,0.34673837,1,0.910837438,0.835447727
21596,0,0.31090784,1,0.910837438,0.835447727
21597,0,0.008016839,0,0.910837438,0.835447727
21612,0,0,0,0.910837438,0.835447727
21623,0,0.13883176,0,0.910837438,0.835447727
21624,0,0.000575107,0,0.910837438,0.835447727
21645,0,7.73E-29,0,0.910837438,0.835447727
21648,0,0,0,0.910837438,0.835447727
21658,0,0,0,0.910837438,0.835447727
21661,0,0.49255317,1,0.910837438,0.835447727
21662,0,0.4978113,1,0.910837438,0.835447727
21669,0,0,0,0.910837438,0.835447727
21673,0,0,0,0.910837438,0.835447727
21680,0,0,0,0.910837438,0.835447727
21697,0,5.30E-30,0,0.910837438,0.835447727
21717,0,0,0,0.910837438,0.835447727
21755,0,0,0,0.910837438,0.835447727
21763,0,8.91E-29,0,0.910837438,0.835447727
21767,0,6.50E-34,0,0.910837438,0.835447727
21783,0,0,0,0.910837438,0.835447727
21788,0,0,0,0.910837438,0.835447727
21796,0,0,0,0.910837438,0.835447727
21813,0,0,0,0.910837438,0.835447727
21814,0,0.021217948,0,0.910837438,0.835447727
21826,0,0,0,0.910837438,0.835447727
21836,0,0,0,0.910837438,0.835447727
21841,0,0,0,0.910837438,0.835447727
21845,0,0.016580693,0,0.910837438,0.835447727
21854,0,0.3283921,1,0.910837438,0.835447727
21856,0,0.2745631,0,0.910837438,0.835447727
21865,0,0.002624843,0,0.910837438,0.835447727
21866,0,0.01777616,0,0.910837438,0.835447727
21867,0,0.0024719,0,0.910837438,0.835447727
21875,0,0.07264148,0,0.910837438,0.835447727
21899,0,0,0,0.910837438,0.835447727
21912,0,0,0,0.910837438,0.835447727
21913,0,0,0,0.910837438,0.835447727
21916,0,3.61E-26,0,0.910837438,0.835447727
21933,0,6.12E-05,0,0.910837438,0.835447727
21937,0,0.44205496,1,0.910837438,0.835447727
21955,0,0,0,0.910837438,0.835447727
21956,1,0.47843185,1,0.910837438,0.835447727
21978,0,1.14E-11,0,0.910837438,0.835447727
21979,1,0.2642477,0,0.910837438,0.835447727
21981,1,0.50785065,1,0.910837438,0.835447727
21984,0,0,0,0.910837438,0.835447727
22000,1,0.49852926,1,0.910837438,0.835447727
22002,0,0.05189701,0,0.910837438,0.835447727
22012,0,0.092593685,0,0.910837438,0.835447727
22014,0,5.13E-36,0,0.910837438,0.835447727
22020,0,0.00820837,0,0.910837438,0.835447727
22042,0,6.13E-26,0,0.910837438,0.835447727
22048,0,0,0,0.910837438,0.835447727
22054,0,0,0,0.910837438,0.835447727
22062,0,0.44221625,1,0.910837438,0.835447727
22065,0,3.13E-25,0,0.910837438,0.835447727
22067,1,0.45649585,1,0.910837438,0.835447727
22088,0,0,0,0.910837438,0.835447727
22091,0,0.01450345,0,0.910837438,0.835447727
22097,0,0.50503343,1,0.910837438,0.835447727
22100,1,0.44141996,1,0.910837438,0.835447727
22105,0,0.002545571,0,0.910837438,0.835447727
22114,0,2.80E-16,0,0.910837438,0.835447727
22115,1,0.32351494,1,0.910837438,0.835447727
22117,0,3.77E-09,0,0.910837438,0.835447727
22122,0,0,0,0.910837438,0.835447727
22149,1,0.56382895,1,0.910837438,0.835447727
22156,1,0.2469578,0,0.910837438,0.835447727
22180,0,0,0,0.910837438,0.835447727
22192,0,1.74E-06,0,0.910837438,0.835447727
22195,0,0.50066996,1,0.910837438,0.835447727
22203,0,0,0,0.910837438,0.835447727
22205,0,5.02E-30,0,0.910837438,0.835447727
22215,0,0.015104573,0,0.910837438,0.835447727
22217,0,0.01158939,0,0.910837438,0.835447727
22219,0,0,0,0.910837438,0.835447727
22220,0,0.10376016,0,0.910837438,0.835447727
22221,0,0,0,0.910837438,0.835447727
22227,0,0.07120665,0,0.910837438,0.835447727
22235,0,0.20968395,0,0.910837438,0.835447727
22244,0,0.044968337,0,0.910837438,0.835447727
22248,0,0.000837315,0,0.910837438,0.835447727
22262,0,0.006371046,0,0.910837438,0.835447727
22269,1,0.50243926,1,0.910837438,0.835447727
22272,0,0.2396586,0,0.910837438,0.835447727
22274,0,0.50330186,1,0.910837438,0.835447727
22277,0,3.87E-07,0,0.910837438,0.835447727
22280,0,0.32233325,1,0.910837438,0.835447727
22286,0,0.25344822,0,0.910837438,0.835447727
22292,0,0.027457612,0,0.910837438,0.835447727
22301,0,0,0,0.910837438,0.835447727
22306,1,0.49027127,1,0.910837438,0.835447727
22316,0,0.078449875,0,0.910837438,0.835447727
22317,0,1.66E-35,0,0.910837438,0.835447727
22319,1,0.55730265,1,0.910837438,0.835447727
22343,0,0.55730265,1,0.910837438,0.835447727
22346,1,0.5606346,1,0.910837438,0.835447727
22348,0,0,0,0.910837438,0.835447727
22350,0,0,0,0.910837438,0.835447727
22363,0,0.010133768,0,0.910837438,0.835447727
22399,1,0.5077073,1,0.910837438,0.835447727
22401,1,0.50786465,1,0.910837438,0.835447727
22402,1,0.5078122,1,0.910837438,0.835447727
22414,0,0,0,0.910837438,0.835447727
22428,0,0,0,0.910837438,0.835447727
22435,0,0.032462638,0,0.910837438,0.835447727
22440,0,0.021610538,0,0.910837438,0.835447727
22450,0,0,0,0.910837438,0.835447727
22454,0,0.000207754,0,0.910837438,0.835447727
22474,0,0,0,0.910837438,0.835447727
22477,0,0.022115832,0,0.910837438,0.835447727
22487,0,0.003888256,0,0.910837438,0.835447727
22488,0,0.003605069,0,0.910837438,0.835447727
22492,0,0.41909897,1,0.910837438,0.835447727
22512,0,0.06822235,0,0.910837438,0.835447727
22536,1,0.4576437,1,0.910837438,0.835447727
22543,0,0,0,0.910837438,0.835447727
22552,0,3.50E-05,0,0.910837438,0.835447727
22578,0,0.01980686,0,0.910837438,0.835447727
22584,0,0.10669075,0,0.910837438,0.835447727
22587,0,0.003980315,0,0.910837438,0.835447727
22589,0,0,0,0.910837438,0.835447727
22594,0,2.14E-20,0,0.910837438,0.835447727
22595,0,6.18E-05,0,0.910837438,0.835447727
22613,1,0.5254122,1,0.910837438,0.835447727
22617,0,0.14586958,0,0.910837438,0.835447727
22622,0,0.018040262,0,0.910837438,0.835447727
22643,0,0.49836066,1,0.910837438,0.835447727
22644,0,0.533036,1,0.910837438,0.835447727
22657,1,0.5183313,1,0.910837438,0.835447727
22661,0,0.3702408,1,0.910837438,0.835447727
22679,0,0.026567167,0,0.910837438,0.835447727
22684,0,0.4833329,1,0.910837438,0.835447727
22687,1,0.373275,1,0.910837438,0.835447727
22699,0,0.55882907,1,0.910837438,0.835447727
22700,0,0,0,0.910837438,0.835447727
22702,0,0.48574638,1,0.910837438,0.835447727
22724,1,0.46364614,1,0.910837438,0.835447727
22729,0,0.28583622,0,0.910837438,0.835447727
22735,0,3.59E-23,0,0.910837438,0.835447727
22756,0,0.50603443,1,0.910837438,0.835447727
22759,0,0.48472342,1,0.910837438,0.835447727
22768,0,0,0,0.910837438,0.835447727
22786,0,0.007230508,0,0.910837438,0.835447727
22791,0,0.2788328,0,0.910837438,0.835447727
22793,1,0.56907666,1,0.910837438,0.835447727
22799,0,6.35E-22,0,0.910837438,0.835447727
22842,0,9.52E-10,0,0.910837438,0.835447727
22844,0,6.88E-09,0,0.910837438,0.835447727
22857,1,0.5819707,1,0.910837438,0.835447727
22874,0,0,0,0.910837438,0.835447727
22884,0,0,0,0.910837438,0.835447727
22899,0,0.035261218,0,0.910837438,0.835447727
22928,0,1.97E-34,0,0.910837438,0.835447727
22937,0,4.85E-34,0,0.910837438,0.835447727
22942,0,0.5607351,1,0.910837438,0.835447727
22944,0,0.10866894,0,0.910837438,0.835447727
22946,0,0.24547307,0,0.910837438,0.835447727
22952,0,0.5800682,1,0.910837438,0.835447727
22960,0,0.09912254,0,0.910837438,0.835447727
22963,0,0.113900945,0,0.910837438,0.835447727
22965,0,0,0,0.910837438,0.835447727
22979,0,0.015914239,0,0.910837438,0.835447727
22981,0,0.00920964,0,0.910837438,0.835447727
22984,1,0.59000164,1,0.910837438,0.835447727
23003,0,0.48759145,1,0.910837438,0.835447727
23004,0,0.4912815,1,0.910837438,0.835447727
23007,1,0.020383827,0,0.910837438,0.835447727
23010,0,0.5221362,1,0.910837438,0.835447727
23012,0,0.55730265,1,0.910837438,0.835447727
23016,1,0.47564805,1,0.910837438,0.835447727
23017,0,0.049097095,0,0.910837438,0.835447727
23023,0,0,0,0.910837438,0.835447727
23031,0,0,0,0.910837438,0.835447727
23037,1,0.55730265,1,0.910837438,0.835447727
23046,0,0.009361788,0,0.910837438,0.835447727
23066,1,0.5681297,1,0.910837438,0.835447727
23086,1,0.55730265,1,0.910837438,0.835447727
23091,1,0.56145203,1,0.910837438,0.835447727
23109,1,0.5443223,1,0.910837438,0.835447727
23110,1,0.5396509,1,0.910837438,0.835447727
23112,1,0.5252241,1,0.910837438,0.835447727
23113,1,0.5142249,1,0.910837438,0.835447727
23121,1,0.56062126,1,0.910837438,0.835447727
23171,0,1.12E-31,0,0.910837438,0.835447727
23173,0,2.37E-12,0,0.910837438,0.835447727
23174,0,0.046554703,0,0.910837438,0.835447727
23175,0,0.04511293,0,0.910837438,0.835447727
23176,1,0.47505492,1,0.910837438,0.835447727
23180,0,0,0,0.910837438,0.835447727
23199,0,0.000298812,0,0.910837438,0.835447727
23217,0,0.126552,0,0.910837438,0.835447727
23258,0,0.48085755,1,0.910837438,0.835447727
23260,0,4.01E-21,0,0.910837438,0.835447727
23276,0,0.16021565,0,0.910837438,0.835447727
23282,0,0.13066049,0,0.910837438,0.835447727
23296,1,0.49345607,1,0.910837438,0.835447727
23313,0,0,0,0.910837438,0.835447727
23330,0,0,0,0.910837438,0.835447727
23332,0,7.57E-18,0,0.910837438,0.835447727
23350,0,0.4054289,1,0.910837438,0.835447727
23357,0,0,0,0.910837438,0.835447727
23358,1,0.55730265,1,0.910837438,0.835447727
23405,0,0,0,0.910837438,0.835447727
23409,0,0,0,0.910837438,0.835447727
23414,0,0.000903704,0,0.910837438,0.835447727
23416,0,0,0,0.910837438,0.835447727
23420,0,0,0,0.910837438,0.835447727
23428,0,3.33E-11,0,0.910837438,0.835447727
23461,0,0,0,0.910837438,0.835447727
23463,0,2.98E-16,0,0.910837438,0.835447727
23469,0,0.55730265,1,0.910837438,0.835447727
23470,0,0.55730265,1,0.910837438,0.835447727
23471,0,0.49513185,1,0.910837438,0.835447727
